InvoiceNo,StockCode,Quantity,UnitPrice
577687,22332,16,1.65
577687,23598,24,2.95
577687,POST,3,18.0
577687,23084,48,1.79
577689,23434,10,0.79
577689,22086,6,2.95
577689,23267,12,1.25
577689,22910,6,2.95
577689,23122,12,0.83
577689,82001S,4,3.75
577689,22087,6,2.95
577689,22090,6,2.95
577689,47566,4,4.95
577689,23368,16,0.65
577689,23367,16,0.65
577689,22759,8,1.65
577689,20982,12,0.85
577689,20981,12,0.85
577689,23376,24,0.39
577689,23298,3,4.95
577689,85048,2,7.95
577689,23263,12,1.25
577689,35970,12,1.69
577689,22945,12,0.85
C577688,85048,-1,7.95
577690,23266,5,1.25
577690,23148,3,0.83
577690,21744,1,2.95
577690,23369,2,1.25
577690,23321,2,1.65
577690,22469,3,1.65
577690,22470,1,2.95
577690,21584,3,1.65
577690,23322,3,2.95
577690,23314,1,12.5
577690,20956,12,1.25
577690,22942,1,8.5
577690,22910,2,2.95
577690,22086,4,2.95
577690,23263,5,1.25
577690,23215,24,2.08
577690,21820,2,3.75
577690,21821,2,3.75
577690,21821,6,3.75
577690,84992,1,0.55
577690,22251,8,1.25
577690,23307,1,0.55
577690,84991,1,0.55
577690,22417,1,0.55
577690,22952,2,0.55
577690,23147,2,1.45
577690,22173,3,3.29
577690,22557,5,1.65
577690,22553,4,1.65
577690,23328,2,3.75
577690,22633,2,2.1
577690,23439,2,2.1
577690,22755,2,0.85
577690,22467,2,2.55
577690,22142,1,1.45
577690,22144,1,2.1
577690,85123A,2,2.95
577690,23200,2,2.08
577690,23084,5,2.08
577690,21484,5,4.25
577690,21479,6,4.25
577690,85066,2,12.75
577691,85066,1,12.75
577691,21559,2,2.55
577691,22384,3,1.65
577691,20728,1,1.65
577691,22382,2,1.65
577691,20725,2,1.65
577691,21733,1,2.95
577691,85123A,2,2.95
577691,23148,3,0.83
577691,21818,3,0.39
577691,22296,1,1.65
577691,22699,1,2.95
577691,84997D,2,4.15
577691,82486,2,8.95
577691,21430,1,3.75
577691,48194,1,8.25
577691,48185,1,8.25
577691,48184,1,8.25
577691,23284,1,8.25
577691,48138,2,8.25
C577692,22800,-2,3.75
C577692,22798,-2,2.95
C577692,84946,-8,1.06
C577693,22654,-2,5.95
C577693,23245,-1,4.95
577694,23534,2,5.95
577694,22847,1,16.95
577694,22795,2,6.75
577694,22597,10,0.29
577694,22599,10,0.29
577694,22598,10,0.29
577694,22086,2,2.95
577694,23275,7,1.25
577694,23313,6,4.95
577694,23312,2,4.15
577694,23131,2,4.15
577694,21669,12,1.45
577695,M,1,0.42
577695,23438,20,1.25
577695,23129,2,4.15
577695,21802,1,0.42
577695,23334,1,0.63
577695,22155,6,0.42
577695,22154,4,0.42
577695,22153,4,0.42
577695,23331,6,0.63
577695,23334,4,0.63
577695,23266,6,1.25
577695,21803,2,0.42
577695,21390,8,1.25
577695,21804,5,3.75
577695,22589,6,2.89
577695,22694,2,2.1
577695,22470,2,2.95
577695,23321,3,1.65
577695,23323,3,2.1
577695,23322,2,2.95
577695,23469,2,4.15
577695,23470,2,6.25
577695,20956,12,1.25
577695,21534,3,4.95
577695,22891,4,4.25
577695,21534,1,4.95
577695,37489D,4,0.39
577695,37489B,1,0.39
577695,21034,1,0.95
577695,37489A,1,0.39
577695,22465,6,1.65
577695,23430,2,8.15
577695,23428,2,8.15
577695,23429,2,8.15
577695,21983,12,0.39
577695,21986,12,0.39
577695,21530,2,0.79
577695,21528,2,6.95
577695,22784,5,4.95
577695,23526,2,5.95
577695,21933,10,1.65
577695,21733,32,2.55
577695,23535,2,5.95
577695,23536,2,5.95
577695,71477,12,3.95
577695,85123A,12,2.95
577695,21932,5,1.65
577695,22835,2,4.95
577695,22112,2,4.95
577695,21485,3,4.95
577695,22111,4,4.95
577695,23355,4,4.95
577696,20982,3,0.85
577696,22315,1,1.25
577696,22197,7,0.85
577696,85049C,1,1.25
577696,21428,1,4.25
577696,47503H,1,0.79
577696,84997D,1,4.15
577696,22074,1,1.65
577696,84029G,1,4.25
577696,22110,1,2.55
577696,21916,1,0.42
577696,22745,1,2.1
577696,22748,1,2.1
577696,23301,1,1.65
577696,22654,1,5.95
577696,23312,2,4.15
577696,22333,1,1.65
577696,21329,2,1.65
577696,21327,2,1.65
577696,20975,8,0.65
577696,22988,2,1.25
577696,22975,2,1.25
577696,23343,2,2.08
577696,85099C,2,2.08
577696,21080,1,0.85
577696,M,1,0.0
577696,16216,5,0.06
577696,23368,2,0.65
577696,35095B,1,0.42
577696,23184,1,4.95
577696,23377,12,0.39
577696,22534,1,0.42
577696,16235,5,0.21
577696,22920,1,0.65
577696,22918,1,0.65
577696,22440,1,0.42
577696,22437,2,0.85
577696,85036C,1,1.25
577696,22439,3,0.65
577696,21616,1,1.25
577696,21615,1,1.25
577696,21620,1,1.25
577696,23506,2,0.42
577696,22534,3,0.42
577696,21591,3,1.25
577696,21391,1,0.75
577696,35471D,1,0.39
577696,21588,2,2.55
577696,23312,1,4.15
577696,72799E,3,2.95
577696,22093,1,0.39
577696,20992,4,0.39
577696,22913,1,4.95
577696,85123A,1,2.95
577696,23301,2,1.65
577696,23302,1,1.65
577696,85136A,1,7.95
577696,23343,1,2.08
577696,23344,2,2.08
577697,22178,6,1.95
577697,22727,4,3.75
577697,84945,12,0.85
577697,21818,36,0.39
577697,22726,4,3.75
577697,84832,12,0.85
577697,22150,6,1.95
577697,15039,10,0.85
577697,84879,8,1.69
577697,23100,12,1.25
577697,21684,12,0.85
577698,21264,2,1.95
577698,22776,1,9.95
577698,22151,5,0.42
577698,23313,2,4.95
577698,21592,1,1.25
577698,23343,7,2.08
577698,23344,8,2.08
577698,23203,4,2.08
577698,22197,100,0.72
577698,23365,24,0.65
577698,20973,24,0.65
577698,22895,1,3.25
577698,47591D,3,1.95
577698,23301,1,1.65
577698,21948,2,1.25
577698,21949,2,1.25
577698,21947,2,1.25
577698,22477,1,1.25
577698,51014A,12,0.39
577698,51014L,12,0.39
577698,23096,2,1.65
577698,20868,5,0.39
577698,20869,7,0.39
577698,21027,4,1.25
577698,21026,2,1.25
577698,21028,3,1.25
577698,21030,3,1.25
577698,22175,2,2.95
577698,23084,7,2.08
577698,23505,5,1.25
577698,21481,2,3.75
577698,22487,2,9.95
577698,23078,24,1.25
577698,23310,36,0.42
577699,23493,10,1.95
577699,23581,10,2.08
577699,23583,10,1.65
577699,22382,10,1.65
577699,22086,6,2.95
577699,22766,8,2.95
577699,23456,4,4.15
577699,23404,6,4.95
577699,23202,10,2.08
577699,22908,12,0.85
577699,23243,4,4.95
577699,20914,12,2.95
577699,20975,24,0.65
577699,21383,24,0.65
577699,21908,12,2.1
577699,82552,12,1.45
577699,22670,24,1.25
577699,23301,12,1.65
577699,22693,24,1.25
577700,22398,12,0.39
577700,22403,1,0.39
577700,21034,4,0.95
577700,21158,3,0.39
577700,21162,3,0.39
577700,23186,6,0.29
577700,21624,1,5.95
577700,22209,1,0.83
577700,22210,1,0.83
577700,22208,1,0.83
577700,22553,1,1.65
577700,22197,5,0.85
577700,22338,10,0.19
577700,23182,4,0.83
577700,22110,1,2.55
577700,23301,1,1.65
577700,22438,1,1.95
577700,84879,3,1.69
577700,21136,2,1.69
577700,23494,1,5.95
577700,20971,1,1.25
577700,23583,1,1.65
577700,21891,1,1.45
577700,22621,2,1.65
577700,22297,1,1.25
577700,23238,1,4.15
577700,21616,3,1.25
577700,23083,4,3.75
577700,23082,5,3.75
577700,22082,1,1.65
577700,16225,1,1.25
577700,23148,1,0.83
577700,84378,1,1.45
577700,20978,1,1.25
577700,22557,2,1.65
577700,22554,1,1.65
577700,22158,1,2.95
577700,23144,3,0.83
577700,23094,1,12.5
577700,23133,1,8.25
577700,23469,7,4.15
577700,23184,1,4.95
577700,20752,1,2.1
577700,23322,1,2.95
577700,23461,1,4.15
577700,21380,1,2.95
577701,22563,1,1.25
577701,21429,1,1.95
577701,22086,1,2.95
577701,22139,3,4.95
577701,22078,2,2.1
577701,22082,2,1.65
577701,23275,1,1.25
577701,21892,6,1.25
577701,22620,7,1.45
577701,21891,2,1.45
577701,22081,2,1.65
577701,22080,2,1.65
577701,21890,3,3.25
577701,22619,4,3.75
577701,35970,1,1.69
577701,35970,2,1.69
577701,22659,2,1.95
577701,22630,1,1.95
577701,22629,1,1.95
577701,22631,1,1.95
577701,23238,2,4.15
577701,23237,3,4.15
577701,23239,4,4.15
577701,22138,10,4.95
577711,23230,25,0.42
577711,22531,2,0.42
577711,21086,1,0.65
577711,23571,1,1.65
577711,84558A,1,2.95
577711,21916,1,0.42
577711,21790,1,0.85
577711,23506,1,0.42
577711,21222,1,1.25
577711,21219,1,1.25
577711,22436,2,0.65
577711,22435,2,1.25
577711,22742,3,2.95
577711,22439,3,0.65
577711,22564,1,1.25
577711,23509,1,0.42
577711,23350,2,1.25
577711,23351,2,1.25
577711,23352,2,1.25
577711,23349,2,1.25
577711,22560,3,1.25
577711,22563,1,1.25
577711,22584,2,2.55
577711,22582,3,2.55
577711,21086,2,0.65
577711,84997A,1,4.15
577711,84997D,2,4.15
577711,84997C,3,4.15
577711,20749,1,7.95
577711,23245,1,4.95
577711,23348,1,2.08
577711,23553,3,12.5
577711,21915,1,1.25
577711,21889,1,1.25
577711,23245,4,4.95
577711,22333,3,1.65
577711,22086,1,2.95
577711,23354,2,0.83
577711,16225,3,1.25
577716,23351,12,1.25
577716,85049A,12,1.25
577716,84945,48,0.85
577716,22578,18,0.85
577716,22581,18,0.85
577716,22603,18,0.85
577716,22601,18,0.85
577716,22594,18,0.85
577716,22593,18,0.85
577716,22952,24,0.55
577716,23308,24,0.55
577716,21977,24,0.55
577716,21213,24,0.55
577716,20914,32,2.55
577718,22423,32,10.95
577718,22178,192,0.9
577719,22684,10,1.25
577719,22682,20,1.25
577719,22681,10,1.25
577719,22680,20,1.25
577719,22677,30,1.25
577719,22676,60,1.25
577719,22811,48,2.55
577719,71477,168,3.29
577719,79321,48,4.95
577720,22681,10,1.25
577720,22678,10,1.25
577720,22676,10,1.25
577720,22685,20,1.25
577720,22811,96,2.55
577720,23132,48,4.95
577720,71477,240,3.29
577720,79321,96,4.95
577721,20868,8,0.39
577721,20867,8,1.25
577721,22178,6,1.95
577721,20866,8,1.25
577721,22632,6,2.1
577721,23439,6,2.1
577721,23489,5,2.89
577721,17003,36,0.39
577721,84707A,2,9.95
577721,22784,3,4.95
577721,22694,4,2.1
C577722,23064,-8,10.0
577723,22045,25,0.42
577723,20685,1,8.25
577723,21524,1,8.25
577723,23284,1,8.25
577723,21955,1,8.25
577723,22366,1,8.25
577723,23084,6,2.08
577723,23079,4,8.95
577723,23694,12,0.42
577723,22029,12,0.42
577723,23697,12,0.42
577723,23695,12,0.42
577723,22037,12,0.42
577723,22030,12,0.42
577723,22716,12,0.42
577723,22713,12,0.42
577723,22983,12,0.42
577723,21918,2,0.42
577723,21917,2,0.42
577723,21916,2,0.42
577723,84879,8,1.69
577723,22633,2,2.1
577723,21479,1,4.25
577723,22750,2,3.75
577723,22749,2,3.75
577723,22111,2,4.95
577723,23356,2,5.95
577723,23355,1,4.95
577723,22110,2,2.55
577723,23389,1,4.15
577723,23207,3,1.65
577723,22383,2,1.65
577723,23389,2,4.15
577723,23391,2,4.15
577723,23390,2,4.15
577723,23388,1,4.15
577723,20727,2,1.65
577723,23583,3,1.65
577723,22382,2,1.65
577723,22169,2,8.5
577723,22171,2,8.5
577723,22467,2,2.55
577723,84989A,1,0.55
577723,21215,1,0.55
577723,82494L,3,2.95
577723,82482,3,2.95
577723,21429,4,1.95
577723,22170,2,6.75
577723,21169,4,1.69
577723,21165,2,1.69
577723,23534,1,5.95
577723,22396,4,0.39
577723,22398,4,0.39
577723,22402,4,0.39
577723,22400,4,0.39
577723,21977,2,0.55
577723,84992,2,0.55
577723,21213,2,0.55
577723,21976,2,0.55
577723,21212,2,0.55
577723,22417,2,0.55
577723,22951,2,0.55
577723,23308,2,0.55
577723,23309,2,0.55
577723,35471D,6,0.39
577723,22726,3,3.75
577723,22730,2,3.75
577723,22727,3,3.75
577723,22728,2,3.75
577723,22725,2,3.75
577723,23321,3,1.65
577723,22469,3,1.65
577723,22694,3,2.1
577723,23323,3,2.1
577723,21263,4,1.95
577723,82486,2,8.95
577723,82483,4,6.95
577724,20969,8,3.75
577724,20970,8,3.75
577724,22273,6,2.95
577724,23126,4,4.95
577725,22325,2,4.95
577725,23322,6,2.95
577725,22470,6,2.95
577726,71101E,12,0.85
577726,85048,8,7.95
577726,22306,12,1.06
577726,23439,24,2.1
577726,23085,2,10.4
577726,22197,12,0.85
577727,22579,48,0.29
577727,22086,120,2.55
577727,22577,48,0.29
577727,22578,48,0.29
577727,23444,1,15.0
577728,22381,2,2.1
577728,22386,3,2.08
577728,85099B,3,2.08
577728,22379,3,2.1
577728,22378,1,2.1
577728,22384,2,1.65
577728,23381,12,0.39
577728,23355,1,4.95
577728,21900,4,0.65
577728,21901,2,0.65
577728,22734,1,2.89
577728,22909,1,0.85
577728,22086,2,2.95
577728,22910,2,2.95
577728,23439,5,2.1
577728,22865,5,2.1
577728,22632,1,2.1
577728,20725,2,1.65
577728,22383,1,1.65
577728,85099F,3,2.08
577728,23321,3,1.65
577728,22469,2,1.65
577728,23202,3,2.08
577728,23208,1,1.65
577728,22866,2,2.1
577728,22207,24,3.75
577728,22197,100,0.72
577728,22386,2,2.08
577728,22381,1,2.1
577728,22998,24,0.42
577728,22999,24,0.42
577728,22734,2,2.89
577728,23206,2,1.65
577728,21479,1,4.25
577728,22866,1,2.1
577728,23074,8,2.08
577728,22843,1,6.75
577728,85099B,2,2.08
577728,84029G,2,4.25
577728,21098,7,1.25
577729,20996,24,0.19
577729,21212,24,0.55
577729,21198,12,1.65
577729,22669,5,2.95
577729,47590B,3,5.45
577729,47590A,3,5.45
577729,21621,2,8.5
577729,22090,6,2.95
577729,22586,12,0.85
577729,22453,6,2.95
577729,22452,6,2.95
577729,22580,3,5.95
577729,85048,2,7.95
577729,20961,10,1.25
577729,17003,36,0.39
577729,15036,24,0.83
577729,21544,12,0.85
577729,21562,12,1.25
577729,84212,24,0.65
577729,79160,6,2.1
577729,23445,20,0.83
577729,21918,24,0.42
577729,21833,12,1.69
577729,85099B,10,2.08
577729,22457,6,2.95
577729,23349,12,1.25
577729,23351,12,1.25
577729,23350,12,1.25
577729,23321,24,1.65
577729,23322,12,2.95
577729,23311,6,2.55
577729,23288,8,0.85
577729,23287,8,0.85
577729,23212,24,1.25
577730,23214,7,2.08
577730,23215,5,2.08
577730,22605,1,14.95
577730,84031A,1,4.65
577730,22517,2,2.1
577730,20727,2,1.65
577730,23298,2,4.95
577730,20750,2,7.95
577730,22082,5,1.65
577730,23356,3,5.95
577730,21479,3,4.25
577730,21485,1,4.95
577730,84029E,2,4.25
577730,21621,1,8.5
577730,84029G,3,4.25
577730,21034,1,0.95
577730,22606,1,15.95
577730,21623,1,9.95
C577731,22812,-6,1.95
577732,84077,288,0.21
577732,22684,10,1.25
577732,22682,10,1.25
577732,22681,10,1.25
577732,22680,10,1.25
577732,22686,10,1.25
577732,48194,10,7.08
577732,20685,5,8.25
577732,48138,5,8.25
577732,21524,15,7.08
577732,22212,12,2.1
577732,84879,96,1.69
577733,22941,2,8.5
577733,22910,3,2.95
577733,23313,6,4.95
577733,23251,6,1.25
577733,23185,30,0.29
577733,23186,18,0.29
577733,23368,8,0.65
577733,23367,6,0.65
577733,22489,10,0.42
577733,22491,3,0.85
577733,22734,2,2.89
577733,21703,10,0.42
577733,21791,10,1.25
577733,21790,12,0.85
577733,22469,8,1.65
577733,23320,1,2.89
577733,23188,1,1.65
577733,23169,1,4.15
577733,23335,1,2.08
577734,23323,18,2.1
577734,23322,12,2.95
577734,22470,12,2.95
577734,22077,12,1.95
577735,22065,48,0.39
577735,85099B,100,1.79
577735,22197,100,0.72
577735,22577,48,0.29
577735,22578,24,0.29
577735,22579,24,0.29
577735,22094,36,0.39
577735,22969,12,1.45
577735,23077,20,1.25
577735,22109,4,3.75
577735,23188,12,1.65
577736,22424,1,12.75
577736,85114C,2,1.65
577736,22650,1,1.45
577736,22467,3,2.55
577736,21944,1,0.85
577736,16235,20,0.21
577736,85099C,1,2.08
577736,21901,1,0.65
577736,22571,2,0.85
577736,21874,1,1.65
577736,84971S,1,0.85
577736,20979,1,1.25
577736,20971,1,1.25
577736,84969,1,4.25
577736,22173,1,3.29
577736,22082,1,1.65
577736,21114,5,1.25
577736,22607,1,9.95
577736,23085,2,10.4
577736,85231B,2,0.85
577736,21679,6,0.85
577736,21494,1,1.25
577736,22839,1,14.95
577736,16237,10,0.21
C577737,84978,-24,1.25
C577737,84949,-24,1.65
C577737,23393,-12,3.75
C577737,23225,-24,0.83
C577737,23221,-24,0.83
C577737,23084,-12,2.08
C577737,23042,-10,6.65
C577737,23022,-24,2.08
C577737,22910,-18,2.95
C577737,22863,-12,2.95
C577737,22734,-12,2.89
C577737,22599,-24,0.85
C577737,22597,-24,0.85
C577737,20979,-16,1.25
577738,84356,6,6.95
577738,85048,12,6.95
577738,84347,36,2.55
577739,84946,12,1.25
577739,22791,24,1.25
577739,23012,4,3.95
577740,23197,2,1.45
577740,23439,3,2.1
577740,22865,3,2.1
577740,22867,3,2.1
577740,22632,3,2.1
577740,22633,3,2.1
577740,22866,3,2.1
577740,21947,1,1.25
577740,72807A,1,4.25
577740,22352,1,2.55
577740,72807C,2,4.25
577740,23270,6,1.45
577740,23266,3,1.25
577740,23263,4,1.25
577740,23265,4,1.25
577740,84030E,1,4.25
577740,22110,2,2.55
577740,21484,2,4.25
577740,23355,4,4.95
577740,22111,1,4.95
577740,23493,1,1.95
577740,22952,2,0.55
577740,35970,1,1.69
577740,22113,1,4.25
577740,23503,6,1.25
577740,23263,2,1.25
577740,22579,7,0.29
577740,22577,10,0.29
577740,22578,4,0.29
577740,22600,6,0.85
577740,22603,7,0.85
577740,22602,10,0.85
577740,23378,12,0.39
577740,35970,2,1.69
577740,22952,1,0.55
577740,23284,1,8.25
577740,21098,6,1.25
577740,22113,3,4.25
577740,22086,20,2.95
577740,72807B,2,4.25
577740,23319,2,2.49
577740,23320,2,2.89
577740,23424,2,4.95
577740,22139,2,4.95
577740,21263,1,1.95
577740,21559,3,2.55
577740,47567B,3,5.95
577740,21042,3,5.95
577740,21034,1,0.95
577740,21156,4,1.95
577740,47591D,8,1.95
577740,23313,2,4.95
577740,22507,1,4.95
577740,23543,3,8.25
577741,22867,12,2.1
577741,22866,12,2.1
577741,22653,10,1.95
577741,23084,12,2.08
577741,22150,12,1.95
577741,23480,4,3.75
577741,22779,4,4.25
577741,22179,4,6.75
577741,22551,12,1.65
577741,23571,12,1.65
577741,21888,8,3.75
577741,22086,6,2.95
577741,22654,3,5.95
577741,23188,12,1.65
577741,22554,12,1.65
577741,23126,4,4.95
577741,22273,6,2.95
577741,22749,4,3.75
577741,22566,12,0.85
577741,20971,12,1.25
577741,22780,4,4.25
577741,22632,24,2.1
577742,22579,1,0.29
577742,22577,7,0.29
577742,23084,1,2.08
577742,84535B,2,0.65
577742,21739,2,2.95
577742,20961,1,1.25
577742,20963,1,1.25
577742,21815,1,1.45
577742,21816,1,1.45
577742,22558,1,1.65
577742,82616C,1,1.25
577742,21731,1,1.65
577742,22804,1,2.95
577742,21098,1,1.25
577742,85123A,2,2.95
577742,22809,1,2.95
577742,21240,2,0.85
577742,20674,1,1.25
577742,20676,1,1.25
577742,20677,1,1.25
577742,84596G,1,0.42
577742,84596F,2,0.42
577742,23132,1,5.75
577742,21242,1,1.69
577742,21243,1,1.69
577742,23349,3,1.25
577742,22752,1,8.5
577742,21110,1,6.75
577742,21109,1,6.75
577742,22189,1,3.95
577742,15044C,2,2.95
577742,22728,1,3.75
577742,85161,2,18.95
577742,22750,2,3.75
577742,85123A,1,2.95
577742,22440,20,0.42
577742,85034C,3,1.25
577742,23084,20,2.08
577742,22796,2,9.95
577742,84279P,2,3.75
577742,22384,1,1.65
577742,22138,4,4.95
577742,23460,1,9.95
577742,47504H,4,0.79
577742,21844,6,2.95
577742,22635,3,9.95
577742,23146,1,3.29
577742,22775,4,1.25
577742,21401,9,0.12
577742,84596G,8,0.42
577742,85183B,4,1.25
577742,22139,7,4.95
577742,84596B,8,0.42
577742,85014B,1,5.95
577742,22634,1,9.95
577742,23109,4,2.89
577742,85094,12,0.19
577742,84596F,16,0.42
577742,23348,1,2.08
577742,21843,1,10.95
577742,22343,6,0.85
577742,20914,2,2.95
577742,22567,3,1.45
577742,22796,1,9.95
577742,47593B,6,0.39
577742,22113,1,4.25
577742,22898,3,1.95
577742,22899,1,2.1
577742,22667,1,2.95
577742,21034,4,0.95
577743,22561,2,1.65
577743,23101,12,0.83
577743,84375,3,2.1
577743,22114,3,4.25
577743,22113,2,4.25
577743,22835,3,4.95
577743,84378,4,1.45
577743,23371,2,1.25
577743,20978,3,1.25
577743,23369,3,1.25
577743,23188,4,1.65
577743,21329,3,1.65
577743,21328,3,1.65
577743,21588,12,2.55
577743,23388,2,4.15
577743,23389,2,4.15
577743,21623,1,9.95
577744,22727,4,3.75
577744,23315,2,9.95
577744,22846,4,14.95
577744,20725,10,1.65
577744,20728,20,1.65
577744,22662,20,1.65
577744,23209,10,1.65
577744,22384,10,1.65
577744,22845,12,5.55
577744,22844,12,7.65
577745,22087,40,2.55
577745,22046,25,0.42
577745,22708,25,0.42
577745,23546,25,0.42
577745,23230,25,0.42
577745,23296,24,1.25
577745,21210,24,1.45
577745,84991,24,0.55
577745,21977,24,0.55
577745,21975,24,0.55
577745,22951,24,0.55
577745,21172,24,1.45
577745,23504,24,1.25
577745,23503,24,1.25
577745,84380,12,1.45
577745,22965,12,2.1
577745,84378,12,1.45
577745,22960,12,3.75
577746,22469,12,1.65
577746,21314,8,2.1
577746,22577,120,0.29
577746,22578,24,0.29
577746,22579,24,0.29
577746,22595,12,0.85
577746,22357,4,4.25
577746,23328,4,3.75
577746,22734,6,2.89
577746,21892,12,1.25
577746,22620,12,1.45
577746,22403,12,0.39
577746,22619,4,3.75
577746,21703,12,0.42
577746,21889,12,1.25
577746,21888,4,3.75
577746,21891,12,1.45
577746,22549,12,1.45
577746,21914,12,1.25
577746,23570,12,1.25
577746,22087,6,2.95
577746,23313,5,4.95
577746,22340,24,0.39
577746,22910,6,2.95
577746,22086,6,2.95
577747,48173C,48,7.08
577747,48184,48,8.0
577747,48185,48,8.0
577747,48187,48,8.0
577747,48194,48,8.0
577747,20685,48,8.0
577747,21524,48,8.0
577747,22365,48,8.0
577747,21523,48,8.0
577747,22689,30,8.0
577747,82551,192,1.25
577747,82583,240,2.39
577747,21175,240,2.67
577747,48138,48,8.0
577748,23493,10,1.95
577748,22090,18,2.95
577748,22087,18,2.95
577748,47566,16,4.95
577748,23311,6,2.55
577748,22731,18,1.25
577748,22732,18,1.25
577748,22733,18,1.25
577748,22738,10,1.65
577748,22739,10,1.65
577748,22737,10,1.65
577748,23220,12,0.83
577748,23102,12,0.83
577748,23100,12,1.25
577748,23101,12,0.83
577748,35970,12,1.69
577748,21326,24,0.65
577748,84946,12,1.25
577748,21210,24,1.45
577748,23293,24,0.83
577748,22379,5,2.1
577748,20674,8,1.25
577748,20677,8,1.25
577748,20675,8,1.25
577748,20676,32,1.25
577748,23288,8,0.85
577748,84596B,16,0.42
577748,23287,8,0.85
577748,22966,12,1.25
577748,84378,24,1.45
577748,22965,12,2.1
577748,23240,24,4.15
577748,21485,24,4.25
577748,23356,24,4.95
577748,23355,12,4.95
577748,16161P,25,0.42
577748,22959,25,0.42
577748,23231,25,0.42
577748,23545,25,0.42
577748,23233,25,0.42
577748,21121,24,1.25
577748,21122,24,1.25
577748,21124,24,1.25
577748,22041,18,2.55
577748,21137,20,3.75
577748,23503,12,1.25
577748,23502,12,1.25
577748,22866,24,2.1
577748,22867,24,2.1
577749,35400,3,8.95
577749,22171,2,8.5
577749,23571,4,1.65
577749,20982,24,0.85
577749,23313,4,4.95
577749,21967,12,0.39
577749,21985,12,0.39
577749,22614,12,0.39
577749,23321,5,1.65
577749,23302,1,1.65
577749,20981,24,0.85
577749,23571,1,1.65
577749,23597,5,2.95
577749,21563,2,2.95
577749,21745,1,3.75
577749,20985,1,1.25
577749,22079,2,1.65
577749,22170,2,6.75
577749,23198,3,1.45
577749,85150,5,2.55
577749,21175,3,2.55
577749,82583,3,2.1
577749,21159,5,0.39
577749,21162,5,0.39
577749,21158,6,0.39
577749,22728,1,3.75
577749,22726,1,3.75
577749,23236,3,2.89
577749,21327,15,1.65
577749,21329,10,1.65
577749,21328,5,1.65
577749,23583,20,1.65
577749,20726,10,1.65
577749,20725,10,1.65
577749,20728,20,1.65
577749,20727,20,1.65
577749,22386,10,2.08
577749,85099B,10,2.08
577749,23344,10,2.08
577749,20685,4,8.25
577749,48194,3,8.25
C577750,23206,-5,1.65
C577750,23204,-6,0.85
577751,22575,1,1.95
577751,22588,3,2.89
577751,82494L,2,2.95
577751,21340,4,12.75
577751,22505,1,4.95
577751,23093,1,2.49
577751,21804,1,3.75
577751,23526,1,5.95
577751,23534,1,5.95
577751,22167,1,9.95
577751,23554,1,12.5
577751,23557,1,12.5
577751,22130,12,0.85
577751,23469,1,4.15
577751,21822,6,0.79
577751,84406B,1,4.15
577751,23489,1,2.89
577751,84879,8,1.69
577751,21135,8,1.69
577751,23333,1,1.25
577751,23146,2,3.29
577751,23147,2,1.45
